Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
Prkno TIBHAR Samsonov Pure Wood," <p>Pětivrstvé allroundové prkno splňující požadavky úspěšného hráče Vladimíra Samsonova - skvělý cit, vysoká kontrola, velké možnosti v bloku a topspinu; </p> <ul> <li>dokonale padne do ruky díky zvolené kombinaci prvotřídních dýh.</li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1400, ""basic_price"": 1400, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1400, ""basic_price"": 1400, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1400, ""basic_price"": 1400, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-samsonov-pure-wood/
Prkno TIBHAR Samsonov Stratus Carbon," <p>Velmi rychlé prkno vhodné pro útočnou avšak pečlivě kontrolovanou hru</p> <ul> <li>vysoce kvalitní dýhy v kombinaci s novou generací Kevlar karbonu - údery jsou díky karbonu tvrdé, ale citlivé.</li> </ul> <p><strong>Rovné držení je zlevněno na 1 880 Kč. Platí do vyprodání zásob.</strong></p> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 2350, ""basic_price"": 2350, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 2350, ""basic_price"": 2350, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1880, ""basic_price"": 2350, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/prkno-samsonov-stratus-carbon/
Prkno SAUER & TRÖGER Banana," <p>Útočné prkno s vysokou citlivostí;</p> <ul> <li>vrstvy 1+5: buk, 2+4: limba, střed: ayous;</li> <li>v kombinaci s vroubky záruka ploché křivky letu míče;  <ul> <li>doporučeno používat s potahem <a href=""/potah-sauer-troger-monkey/"">SAUER &amp; TRÖGER Monkey</a>.</li> </ul> </li> <li>tip pro lepení: backhandová strana je tam, kde je popis ""Monkey?"".</li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1850, ""basic_price"": 1850, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1850, ""basic_price"": 1850, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/prkno-sauer-troger-banana/
Prkno SAUER & TRÖGER Unicorn," <p>Allroundové prkno ideální zejména v kombinaci s dlouhými vroubky <a href=""/potah-sauer-troger-hellfire-x/"">Hellfire X</a>!</p> <ul> <li>designově výjimečné, navržené berlínskou umělkyní Marií Degel, se symbolikou duhy, která značí široké možnosti v útočné i obranné hře;</li> <li>vhodné zejména pro tyto typy hry:  <ul> <li>zkušenou hru s dlouhými vroubky: intenzívní prožitek ze hry od paže do konečků prstů a schopnost pohltit sílu útočných topspinů ze strany soupeře/vrátit úder s vysokou kontrolou ;</li> <li>klasickou allroundovou hru: ideální kombinace dýh pro pasívní blok i nátlakovou hru, promíjí chyby a napravuje špatný úder. </li> </ul> </li> </ul> <p> </p> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1550, ""basic_price"": 1550, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1550, ""basic_price"": 1550, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/prkno-sauer-troger-unicorn/
Prkno SAUER & TRÖGER Zhero," <p>Velmi adaptabilní, středně tvrdé, útočné prkno z produkce oblíbené německé značky <a href=""https://www.sauer-troeger.com/"">SAUER &amp; TRÖGER</a>;</p> <ul> <li>určeno pro rychlejší spinově orientovanou hru, kde si hráč snaží udržet co nejvyšší citlivost při úderu - buď za použití vroubků na jedné straně (značka doporučuje <a href=""/potah-sauer-troger-hellfire-x/"">Hellfire X</a>) nebo i za použití dvou útočných softových potahů;</li> <li>testováno pro hru s ABS míčem;</li> <li>pět dřevěných dýh + dvě vrstvy ALC karbonu (1+7: Koto, 2+6: ALC, 3+5: Ayous, střed: Kiri);</li> <li>váha cca 88 gramů.</li> </ul> <p><strong>Konkávní držení je zlevněno na částku 2 675 Kč. Platí do vyprodání zásob.</strong></p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 2675, ""basic_price"": 2970, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 2970, ""basic_price"": 2970, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/prkno-sauer-troger-zhero/
Prkno XIOM Solo," <p>Měkčí, ale perfektně stabilní, útočné prkno vhodné pro všechny techniky moderního stolního tenisu;</p> <ul> <li>sedmivrstvá celodřevěná konstrukce.</li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1170, ""basic_price"": 1170, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1170, ""basic_price"": 1170, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-solo/
Prkno Dr. NEUBAUER Special," <p>Čtvrtá generace prkna Special s mimořádnými, úžasně vybalancovanými, herními vlastnostmi;</p> <ul> <li>absolutně špičková kontrola díky unikátní konstrukci;</li> <li>vysoká rychlost a maximum spinu při všech útočných úderech;</li> <li>rušivý efekt zejména v kombinaci s potahy antispin nebo s potahy s dlouhými vroubky;</li> <li>skvělá kontrola stejně jako možnost rychlého přechodu do útoku.</li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 5300, ""basic_price"": 5300, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 5300, ""basic_price"": 5300, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 5300, ""basic_price"": 5300, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/prkno-special/
Prkno STIGA Offensive Classic WRB, <p>Rychlé útočné prkno s technologií WRB v držátku</p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: Široké konkávní (Legend)""}, ""current_price"": 700, ""basic_price"": 700, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: Úzké konkávní (Master)""}, ""current_price"": 700, ""basic_price"": 700, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/prkno-stiga-offensive-classic-wrb/
Prkno XIOM Stradivarius," <p style=""text-align: left;"">Dynamické, spinové, tuhé, s ostrým citem - vhodné pro zkušený útok;</p> <ul> <li style=""text-align: left;"">provázání aramidových a karbonových vláken pro výjimečný spin;</li> <li style=""text-align: left;"">vrchní dýha Koto pro extra dynamiku;</li> <li style=""text-align: left;"">tuhé, s ostrým pocitem při dopadu míče a delším ""držením míče"" při úderu.</li> </ul>"," <h3>Detailní popis produktu</h3> <p><img alt=""XIOM 1"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/XIOM/XIOM 1.jpg""/></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1900, ""basic_price"": 1900, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1900, ""basic_price"": 1900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-stradivarius-gx/
Prkno HALLMARK Strategy," <p>Pomalé prkno s větší hlavou, ideální pro blok s dlouhými vroubky</p>"," <h3>Detailní popis produktu</h3> <p>Použit ACT (Anti-Vibration Core Technology) systém:</p> <ul> <li>zvětšuje plochu optimálního odrazu míče;</li> <li>prkna mají stabilní vysokou rychlost, spin a kotrolu;</li> <li>pro zlepšení Vašeho výkonu</li> </ul>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 800, ""basic_price"": 1250, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/prkno-strategy/
Prkno TIBHAR Stratus Powerwood, <p>Všestranné prkno schopné zahrát všechny typy útočných úderů</p> <p><strong> </strong></p> <p> </p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1180, ""basic_price"": 1180, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1180, ""basic_price"": 1180, ""stock_status"": ""Objednáno u dodavetele/na cestě k nám""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1180, ""basic_price"": 1180, ""stock_status"": ""Objednáno u dodavetele/na cestě k nám""}",https://www.sportspin.cz/prkno-stratus-power-wood/
Prkno TIBHAR Bernadette Szocs Signature 1," <p>Prkno pojmenované po nadějné mladé hráčce <a href=""https://www.facebook.com/szocsbernadettecynthia/?__xts__[0]=68.ARDtkhv30ouNoDd4Pvunwx1MZBGWoOkN4u1BDCX-hdX9Jl2XrR_saqS_JTIgRJ7T30wRql42_oKaLEr2NS_4N02IAArtq2gR2yZgF5T8GEUwaQHiT-KaESZhgFumizqqQPAypJWZJCI3qjXXIX8go9YVzjaCQN2OrjDtM0ugxGj-EAxCXM2YcdZvzG-kX5Sr3iYUgoN1s50V8GId6bXjad2dWcckp1tLQUhq47lx2KWsK5rSwdtjPxBcKV8lLv1b-be2Fra3zbN1N0-QPNHVDyC-kcJuRfHcvUFuZJ6B25ZvdE6HYQwFcuK_0IBjEt5np3UcaKNFsvzs5xzfxIzxF8XvHA&amp;__tn__=k*F&amp;tn-str=k*F"">Bernardette Cynthia Szocs</a>;</p> <ul> <li>charakterem plně odpovídá samotné hráčce - uvnitř tvrdé, navenek křehké/měkčí;</li> <li>potenciál prkna se nejlépe rozvine při silové hře u stolu, či při vyvážené hře ze střední vzdálenosti.</li> </ul> <p> </p>"," <h3>Detailní popis produktu</h3> <p><a href=""https://www.facebook.com/szocsbernadettecynthia/?__xts__[0]=68.ARDtkhv30ouNoDd4Pvunwx1MZBGWoOkN4u1BDCX-hdX9Jl2XrR_saqS_JTIgRJ7T30wRql42_oKaLEr2NS_4N02IAArtq2gR2yZgF5T8GEUwaQHiT-KaESZhgFumizqqQPAypJWZJCI3qjXXIX8go9YVzjaCQN2OrjDtM0ugxGj-EAxCXM2YcdZvzG-kX5Sr3iYUgoN1s50V8GId6bXjad2dWcckp1tLQUhq47lx2KWsK5rSwdtjPxBcKV8lLv1b-be2Fra3zbN1N0-QPNHVDyC-kcJuRfHcvUFuZJ6B25ZvdE6HYQwFcuK_0IBjEt5np3UcaKNFsvzs5xzfxIzxF8XvHA&amp;__tn__=k*F&amp;tn-str=k*F""><img alt=""Szocs"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Szocs.jpg""/></a></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1350, ""basic_price"": 1350, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1350, ""basic_price"": 1350, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1350, ""basic_price"": 1350, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-bernadette-szocs-signature-1/
Prkno TIBHAR Dynamic J7-DJ7," <p>Tvrdší útočné dřevo s vynikajícím citem;</p> <ul> <li>tužší střeh pro dynamiku, měkčí tenčí vnější vrstvy pro lepší kontrolu;</li> <li>pojmenováno po slovinském hráči týmu TIBHAR jménem <a href=""https://www.facebook.com/darko.jorgic.79"">Darko Jorgič</a>.</li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1590, ""basic_price"": 1590, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1590, ""basic_price"": 1590, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1590, ""basic_price"": 1590, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-dynamic-j7-dj7/
Prkno TIBHAR Dynamic JC-DJC," <p>Útočné prkno pojmenováné po slovinském hráči jménem <a href=""https://www.tibhar.com/promotion/tibhar-familie/#10884"">Darko Jorgic</a> mající vlastnosti jako síla, kontrola a flexibilita;</p> <ul> <li>karbonové vlákno Dyneema® ve spojení s pěti vrstavami dřeva;</li> <li>karbon není umístněný přímo pod svrchní vrstvou - prkno je tak citlivější a lépe kontrolovatelnější.</li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 2900, ""basic_price"": 2900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 2900, ""basic_price"": 2900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 2900, ""basic_price"": 2900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-dynamic-jc-djc/
Prkno TIBHAR Fortino PRO DC Inside," <p>Špičkové prkno pro moderní útočnou hru - rychlé, ale zároveň jemné - tzn. v rovnováze;</p> <ul> <li><strong>unikátní materiál kombinující tuhý karbon a vlákno Dyneema®</strong><span> (nejpevnější vlákno na světě) umístěný přímo nad středovou dýhou </span><strong>posiluje topspinový úder,</strong> i když je míček odehraný z větší vzdálenosti od stolu;  <ul> <li>v kombinaci se dřevem napomáhá tento materiál prodloužit čas míčku na pálce, tzn. prkno je celkově daleko citlivější než <a href=""/prkno-fortino-pro/"">Tibhar Fortino PRO</a></li> </ul> </li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 3900, ""basic_price"": 3900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 3900, ""basic_price"": 3900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 3900, ""basic_price"": 3900, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-fortino-pro-inside/
Prkno TIBHAR Kratos," <p>Útočné prkno kombinující energická karbonová vlákna se vzácným japonským dynamickým dřevem hinoki;</p> <ul> <li>možnost rozehrát hru agresívním způsobem i odvrátit soupeřův míč tvrdě a bez váhání;</li> <li>citlivé dýhy hinoki dodávají prknu citlivost a tím i kontrolu nd úderem v každé herní situaci;</li> <li>ideální volba pro moderní, rozhodnou, svižnou, útočnou hru;</li> <li>kvalita ""Made in Korea"";</li> <li>váha +/- 85 g.</li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 3230, ""basic_price"": 3230, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 3230, ""basic_price"": 3230, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-kratos/
Prkno TIBHAR Lebrun Alexis ALL+, <p>Rychlejší allroundové prkno schopné přejít i do ostřejšího útoku (zejména v kombinaci s útočnějšími potahy);</p> <ul> <li>záruka vysoké kontroly při úderu.</li> </ul>," <h3>Detailní popis produktu</h3> <p><img alt=""Lebrun_Brothers_22_01"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Lebrun_Brothers_22_01.png""/></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-lebrun-alexis-all/
Prkno TIBHAR Lebrun Alexis Krypto Carbon OFF," <p>Silné prkno vytvořené dle požadavků <a href=""https://tibhar.info/lebrun-series/"">jednoho z úspěšných bratrů Lebrunových - tentokrát Alexise</a>;</p> <ul> <li>při útočné hře dovoluje nahodilé výměny buď plné rychlosti nebo rotace - tzn. je to zbraň schopná zákeřné nevyzpytatelnosti, která může spoluhráče dovést minimálně ke ztrátě bodu;</li> <li>dvě vrstvy speciálního Krypto carbonu - objemných vlákem se speciální strukturou - doplněných o vybrané dřevěné dýhy poskytují perfektní zpětnou vazbu a cit pro míč.</li> </ul>"," <h3>Detailní popis produktu</h3> <p><img alt=""Lebrun_Brothers_22_01"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Lebrun_Brothers_22_01.png""/></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 4100, ""basic_price"": 4100, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 4100, ""basic_price"": 4100, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: Penholder""}, ""current_price"": 4100, ""basic_price"": 4100, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-lebrun-alexis-krypto-carbon-off/
Prkno TIBHAR Lebrun Alexis OFF," <p>O něco tvrdší a rychlejší verze prkna <a href=""/prkno-tibhar-lebrun-felix-off-/"">Tibhar Lebrun Felix OFF- </a>překvapí svými možnostmi při odvracení míčů ze střední vzdálenosti nebo přímo od stolu;</p> <ul> <li>hybridní karbon okolo středové dýhy zkvalitňuje přenos energie a vylepšuje tím každý úder;</li> <li>větší optimální plocha odrazu míče, tzv. sweetspot zpříjemňuje a zjednodušuje hru.</li> </ul>"," <h3>Detailní popis produktu</h3> <p><img alt=""Lebrun_Brothers_22_01"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Lebrun_Brothers_22_01.png""/></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1620, ""basic_price"": 1620, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1620, ""basic_price"": 1620, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1620, ""basic_price"": 1620, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-lebrun-alexis-off/
Prkno TIBHAR Lebrun Felix ALL, <p>Vyvážené prkno do rychlosti i do kontroly - vynikající voba pro všestranné hráče upřednostňující citlivost úderu;</p> <ul> <li>součást rodiny prken Tibhar Lebrun.</li> </ul>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-lebrun-felix-all/
Prkno TIBHAR Lebrun Felix Hyper Carbon OFF," <p>Rychlé útočné prkno vytvořené dle požadavků <a href=""https://tibhar.info/lebrun-series/"">jednoho z úspěšných bratrů Lebrunových - tentokrát Felixe</a>;</p> <ul> <li>syntetické karbonové vlákno dělá prkno celkově tužší a tím i vhodnější pro rychlou útočnou hru, nicméně umístění tohoto vlákna na středové dýze prodlužuje pobyt míčku na pálce a zvyšuje tak cit pro úder = dokonalá rovnováha;</li> <li>vzhledem k tomu, že tento mladý hráč upřednostňuje držátko prkna typu penholder, máme toto nevšední držení v nabídce i my.</li> </ul>"," <h3>Detailní popis produktu</h3> <p><img alt=""Lebrun_Brothers_22_01"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Lebrun_Brothers_22_01.png""/></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 3665, ""basic_price"": 3665, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 3665, ""basic_price"": 3665, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: Penholder""}, ""current_price"": 3665, ""basic_price"": 3665, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-lebrun-felix-hyper-carbon-off/
Prkno TIBHAR Lebrun Felix OFF-, <p>Rychlejší prkno schopné vyniknout svojí bezkonkureční zpětnou vazbou;</p> <ul> <li>vhodné pro všestrannou hru zaměřenou na útok;</li> <li>dvě vrstvy syntetických vláken upevňují stabilitu prkna a zvyšují tak křivku letu míče;</li> <li>vynikající poměr kvality a ceny.</li> </ul> <p><strong>Konkávní držení předpokládá Tibhar naskladnit v prvním týdnu března 2024.</strong></p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-lebrun-felix-off-/
Prkno TIBHAR Libra ZAC Zodiac," <p>Decentně vyvážené prkno pro kontrolovanou útočnou hru;</p> <ul> <li>kvalita ""Made in Japan"".</li> </ul> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 4300, ""basic_price"": 4300, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 4300, ""basic_price"": 4300, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 4300, ""basic_price"": 4300, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-libra-zac-zodiac/
Prkno TIBHAR MK 7, <p>Sedmivrstvé útočné prkno s vynikající zpětnou vazbou při hře z jakékoliv vzdálenosti od stolu</p> <p> </p>," <h3>Detailní popis produktu</h3> <p><img alt=""335220233_986412672736521_2456810643983008059_n"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/335220233_986412672736521_2456810643983008059_n.jpg""/></p>",,,"{""key_value_pairs"": {""Prkna"": ""držátko: FL (konkávní)""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Objednáno u dodavetele/na cestě k nám""}|{""key_value_pairs"": {""Prkna"": ""držátko: AN (anatomické)""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Prkna"": ""držátko: ST (rovné)""}, ""current_price"": 1500, ""basic_price"": 1500, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/prkno-tibhar-mk-7/
