"KEY","VALUE"
"GEWO Holz Matrixx Magic OFF  penholder","<h2>GEWO Matrixx Dřeva</h2> <h3>Objevte Matrixx – Preciznost, která nadchne.</h3> <h4>Tvá hra, Tvé dřevo, Tvůj úspěch!</h4> <p style=""padding-top:20px;""><strong>GEWO Matrixx dřeva</strong> jsou ideální volbou pro ambiciózní stolní tenisty, kteří chtějí kombinovat nejvyšší přesnost s explozivní silou. Díky inovativní laminaci vláken s epoxidovou pryskyřicí tato dřeva spojují vynikající kontrolu míče s dynamikou moderních karbonových dřev. Systém souvisejících jednotlivých faktorů (Matrixx) je použit jako tvarový díl pro optimální podporu vláken a rozložení sil působících na tvarový díl na ně. Tím se vytváří rovnoměrný a dynamický odraz míče, aniž by došlo ke ztrátě (úderové) energie.</p> <p style=""padding-top:20px;""><strong>GEWO Matrixx Magic OFF</strong></p> <p style=""padding-top:10px;"">GEWO Matrixx Magic OFF zaujme obzvlášť zajímavým složením dýh – a přesvědčí ve všech herních situacích! Použití flexibilních mezi-vrstv tvořených dřevem Ayous v kombinaci s vnitřními UD-karbonovými vrstvami zajišťuje herní pocit, který známe pouze u dřev s vnějšími umělými vlákny. Trik spočívá v tom, že se podařilo zvýšit kontrolní hodnoty, aniž by se příliš omezily rychlostní charakteristiky. Tak vzniká výkonné útočné dřevo, které v oblasti rychlosti a pocitu potěší všechny útočné hráče a hráčky.</p> <p style=""padding-top:20px;""><strong>Vlastnosti:</strong></p> <ul style=""padding-top:10px;""> <li>Rychlost: 99</li> <li>Kontrola: 91</li> <li>Hmotnost: 85 g</li> <li>Určení: OFF</li> <li>Dýhy: 5+2</li> <li>Složení: Koto / Ayous / UD Carbon / Kiri / UD Carbon / Ayous / Koto</li> <li>Tvary rukojetí: konkávní, rovná, čínský penholder</li> </ul>"
"GEWO Holz OFFense Basic  gerade","<h2>Velmi snadno hratelné útočné základní prkno s 5 vrstvami.</h2> <p style=""padding-top:20px;"">Pro bezpečné, variabilní topspinové varianty, tvrdé údery a přesné bloky a kontratopy.</p> <p style=""padding-top:20px;"">Optimalní pro útočně orientované začátečníky nebo návratové hráče, kteří preferují kontrolovanou ofenzívu.</p>"
"GEWO Holz OFFense Basic  konkav","<p style=""padding-top:20px;"">Pro bezpečné, variabilní variace topspinu, tvrdé údery a přesné bloky a protiúdery.</p><p style=""padding-top:20px;"">Pro bezpečné, variabilní variace topspinu, tvrdé údery a přesné bloky a protiúdery.</p><p style=""padding-top:20px;"">Ideální pro začátečníky s ofenzivním myšlením nebo pro ty, kteří se vracejí ke hře a spoléhají na kontrolovanou ofenzivu.</p></div>"
"GEWO Holz Power Control  anatomisch","<p style=""padding-top:20px;"">Nové Power Control spojuje sílu útočného dřeva s vynikajícím pocitem všestranného dřeva. Pro útočné všestranné hráče spoléhající se na přesnost. Kombinuje lehkost, skvělý pocit, kontrolu a sílu v „zkrocené“ variantě. S přesným blokováním a kontrolovanými nebo rychlými údery s variabilní rotací můžete vyvinout velký tlak na soupeře, zatímco máte vždy kontrolu nad umístěním míčku.</p><p style=""padding-top:20px;"">Nové Power Control spojuje sílu útočného dřeva s vynikajícím pocitem všestranného dřeva. Pro útočné všestranné hráče spoléhající se na přesnost. Kombinuje lehkost, skvělý pocit, kontrolu a sílu v „zkrocené“ variantě. S přesným blokováním a kontrolovanými nebo rychlými údery s variabilní rotací můžete vyvinout velký tlak na soupeře, zatímco máte vždy kontrolu nad umístěním míčku.</p><p style=""padding-top:20px;"">Doporučeno pro hráče, kteří preferují hru ze střední vzdálenosti nebo pro hráče blízko stolu s variabilní rotací. Toto dřevo je také ideální pro protiútoky/bloky díky své přímé a citlivé zpětné vazbě.</p></div>"
"GEWO Holz Power Control  gerade","<h2>Nový design a vylepšené herní vlastnosti. Toto dřevo nabízí vynikající kontrolu při úžasné rychlosti!</h2> <p style=""padding-top:20px;"">V nové raketě Power Control se spojuje síla útočného dřeva s neuvěřitelným pocitem z míče u všestranného dřeva. Pro útočně orientované všestranné hráče, kteří kladou důraz na preciznost. Kombinuje výhody lehkosti, vysokého pocitu z hry, kontroly a průraznosti v „zkrocené“ variantě. Kontrolovaná hra z bloku, citové, ale i rychlé točivé varianty umožňují tlačit soupeře různorodě pod tlak, aniž by se ztratila kontrola nad umístěním míče.</p> <p style=""padding-top:20px;"">Doporučeno pro všechny hráče, kteří hrají v polodistanci, a také pro hru u stolu s pestrými točivými údery. Toto dřevo je rovněž skvěle vhodné pro klasického kontru-blokového hráče díky své příjemné přímé a citlivé zpětné vazbě.</p>"
"GEWO Holz Power Control  konkav","<h2>Nový design a vylepšené herní vlastnosti. Toto dřevo nabízí vynikající kontrolní vlastnosti při ohromující rychlosti!</h2> <p style=""padding-top:20px;"">V novém Power Control se spojuje síla útočného dřeva s neuvěřitelným citem pro míč všestranného dřeva. Pro útočně zaměřené všestranné hráče, kteří kladou velký důraz na přesnost. Spojuje výhody lehkosti, vysokého citu pro míč, kontroly a průraznosti v „zkrocené“ verzi. Kontrolovaná blokovací hra, citlivé, ale i rychlé točivé varianty umožňují pod nejrůznějším tlakem variabilně tlačit na soupeře, aniž by došlo ke ztrátě kontroly nad umístěním míče.</p> <p style=""padding-top:20px;"">Doporučeno pro všechny hráče, kteří hrají ze střední vzdálenosti a také pro variabilní točivou hru blízko stolu. Také pro klasického kontra-blokového hráče je toto dřevo díky své příjemné přímé a citlivé zpětné vazbě velmi vhodné.</p>"
"GEWO Holz Power OFF  konkav","<h2>GEWO Holz Power OFF</h2> <p style=""padding-top:20px;"">Velmi hravé a dynamické ofenzivní dřevo s 5 vrstvami. Optimálně sladěná kombinace vrstev dřeva GEWO Power Offensive zaručuje nejen dobrou kontrolu, ale také vyniká mimořádným zrychlením při topspinu a všech ostatních útočných úderech. Cenově výhodná alternativa pro všechny, kteří hledají rychlé a kontrolovatelné ofenzivní dřevo.</p>"
"GEWO Holz Scepter PKC  gerade","<h2>Královský pocit ze hry</h2> <p style=""padding-top:20px;"">U GEWO Scepter PKC (Power Kev-Carbon) bylo poprvé při použití umělých vláken u GEWO využito novátorské, tvrdší Prémiové karbonové materiály, které slibují stabilnější odraz míčku při vyvážené tvrdosti a delší době zdržení míčku na pálce. Umělé vlákno bylo umístěno přímo pod 0,8 mm silnou vnější vrstvou limba. To umožňuje mimořádně efektivní údery topspinem a proti-topspinem, aniž by se ztrácela potřebná kontrola pro jemnou hru nad stolem a zanedbávala pasivní hra.</p> <p style=""padding-top:20px;"">GEWO Scepter PKC nabízí jasný, ne příliš tvrdý kontakt s míčkem a velmi dobrou podporu rotace ze všech pozic. Tedy pocit a síla v dokonalé symbióze při co nejefektivnějším přenosu energie. Pro výkonné hráče a hráčky, kteří chtějí hrát rychlým a citlivým dřevem s umělými vlákny, aby splnili všechny požadavky moderního vysokorychlostního stolního tenisu.</p>"
"GEWO Holz Talent ALL  konkav small","<h2>GEWO Dřevo Talent ALL - optimální materiál pro mladé talenty!</h2> <p style=""padding-top:20px;"">Aby mladým talentům bylo od začátku k dispozici optimální vybavení, GEWO se intenzivně zaměřilo na optimalizaci dětských dřev. Výsledkem jsou nové modely <strong>Talent ALL a Talent OFF-</strong> .</p> <p style=""padding-top:10px;"">Zvláštní pozornost byla věnována tvarování <strong>dětmi vhodných držadel</strong>, která byla v síle, tloušťce a délce přizpůsobena proporcím dětských rukou. Čepeľ pálky je přizpůsobena velikosti pro dosažení ideálního rozložení hmotnosti.</p> <p style=""padding-top:10px;"">Nízká hmotnost cca 75 g je důležitá a je zajištěna pečlivým výběrem dýh.</p> <p style=""padding-top:10px;"">Fokus u Talent ALL leží na kontrole. Vysoce kvalitní vstupní dřevo s měkkým úderem a dlouhým kontaktem s míčkem. Ideální pro naučení dobrých úderných technik díky složení dýh Ayous – Lipové dřevo – Kiri – Lipové dřevo – Ayous. Toto dřevo se vyznačuje vysokými hodnotami kontroly </p> <p style=""padding-top:10px;""><strong>Důležité:</strong> Dřevo má zmenšenou čepeľ pálky a menší držadlo.</p>"
"GEWO Holz Velox alpha Def  anatomisch","<h2>Výjimečná zbraň pro všechny obranné hráče s technologií FineLine 360°.</h2> <p style=""padding-top:20px;"">Vynikající vyvážený model s jemným pocitem při kontaktu s míčkem, precizním vedením míčku a ohromnou kontrolou. Má dostatečné tempo rezervy, aby bylo možné přesně umístit rušivé míčky. Kombinace tohoto dřeva s dlouhými nebo krátkými vroubkovanými potahy umožňuje vytvářet nebezpečné bloky. Díky tvrdému úderu mohou dlouhé vroubky dosáhnout maximálního rušivého efektu a je možná velká reverze rotace.</p>"
"GEWO Holz Velox alpha Def  gerade","<h2>Divotvorna zbraň pro všechny obranné hráče s technologií FineLine 360°.</h2> <p style=""padding-top:20px;"">Výborně vyvážený model s jemným citlivým úderem, přesným vedením míčku a enormní kontrolou. Disponuje dostatkem rychlosti pro přesné umístění rušivých míčů. Při kombinaci tohoto dřeva s dlouhými nebo krátkými potahy lze realizovat nebezpečné stopbloky. Díky tvrdému zásahu mohou dlouhé potahy dosáhnout maximálního rušivého efektu a velká změna rotace je možná.</p>"
"GEWO Holz Velox alpha Def  konkav","<p style=""padding-top:20px;"">Model s vynikajícím vyvážením, jemným dotykem, vysokou přesností a kontrolou, který poskytuje dostatečnou rychlost pro přesně umístěné údery. Ve spojení s potahy s dlouhými/krátkými vroubky tento potah vytváří nebezpečné chop bloky. Díky tvrdému dotyku dlouhé vroubky vytvoří maximální efekt pips-out a spoustu reverze rotace.</p><p style=""padding-top:20px;"">Model s vynikajícím vyvážením, jemným dotykem, vysokou přesností a kontrolou, který poskytuje dostatečnou rychlost pro přesně umístěné údery. Ve spojení s potahy s dlouhými/krátkými vroubky tento potah vytváří nebezpečné chop bloky. Díky tvrdému dotyku dlouhé vroubky vytvoří maximální efekt pips-out a spoustu reverze rotace.</p></div>"
"GEWO Holz Xolo ALLround  konkav","<h2>GEWO Dřevo Xolo ALLround</h2> <p style=""padding-top:20px;"">Univerzální dřevo s 5-vrstvým překližkovým designem pro kontrolovanou a precizní útočnou hru. Toto dřevo nabízí dobrou pružnost při dostatečných rychlostních hodnotách a je tak vynikající pro začátečníky, ale také pro vědomě kontrolující útočné hráče.</p>"
"GEWO Holz Xolo Offensive  konkav","<h2>GEWO Dřevo Xolo OFF</h2> <p style=""padding-top:20px;"">Velmi hravé a dynamické útočné dřevo s 5 překližkovými vrstvami. Optimálně sladěná kombinace dýh útočného dřeva GEWO Xolo zaručuje nejen dobrou kontrolu, ale také vyniká vynikající rychlostí při topspinu a všech ostatních útočných úderech. Cenově dostupná alternativa pro všechny, kteří hledají rychlé a kontrolovatelné útočné dřevo.</p>"
"GEWO Holz Xolo Offensive Carbon  konkav","<h2>GEWO Dřevo Xolo Carbon</h2> <p style=""padding-top:20px;"">Toto velmi rychlé útočné dřevo s karbonovou vrstvou ve struktuře dýhy je určeno pro neúprosný útok! I ty nejtvrdší topspiny jsou díky karbonu v dřevě stále kontrolovatelné a dají se hrát s citem. Dřevo GEWO Xolo Carbon je vhodné pro hráče s nekompromisním útočným stylem, kteří i při vysoké rychlosti chtějí mít nad míčkem stále kontrolu. Karbonové dřevo s vynikajícím poměrem cena-výkon.</p>"
"GEWO Holz Youngster  anatomisch","<h2>Základ pro budoucí úspěch.</h2> <p style=""padding-top:20px;"">Hrát precizně s nejlepší kontrolou. Dobře vyvážená pálka s užšími, pro děti vhodnými tvary držadel. Ideální dřevo Gewo ve fázi učení a pro všechny, kdo upřednostňují kontrolovaný všestranný styl hry.</p>"
"GEWO Holz Youngster  gerade","<h2>Základ pro budoucí úspěch.</h2> <p style=""padding-top:20px;"">Hrajte precizně s dokonalou kontrolou. Dobře vyvážený s užšími, dětem přizpůsobenými rukojeťmi. Ideální dřevo Gewo ve fázi učení a pro všechny, kteří upřednostňují kontrolovanou všestrannou hru.</p>"
"GEWO Holz Youngster  konkav","<p style=""padding-top:20px;"">Přesnost s plnou kontrolou. Dobře vyvážené s menšími typy rukojetí vhodnými pro děti. Ideální GEWO dřevo pro učení a pro hráče spoléhající na kontrolovaný všestranný styl hry.</p><p style=""padding-top:20px;"">Přesnost s plnou kontrolou. Dobře vyvážené s menšími typy rukojetí vhodnými pro děti. Ideální GEWO dřevo pro učení a pro hráče spoléhající na kontrolovaný všestranný styl hry.</p></div>"
"GEWO Holz Zoom Balance All+  anatomisch","<h2>GEWO Zoom Balance ALL kombinuje tři vysoce kvalitní dřeva: Limba, Ayous a Koto.</h2> <p style=""padding-top:20px;"">V kombinaci s vnitřními vrstvami Koto a střední vrstvou Ayous nabízí vynikající rovnováhu a herní pocit („pryžový impuls“). Dřevěné vrstvy zajišťují potřebný sweet-spot, odpovídající ohybovou pevnost a zpětnou vazbu síly, která je v moderním stolním tenise nepostradatelná. Perfektně na allroundové dřevo přizpůsobené tempo a kontrolní hodnoty umožňují rychlý přechod z pasivní na aktivní hru a naopak během výměny. Jedinečná zpětná vazba míčku („power feedback“) usnadňuje kontrolu nad hrou. Umožňuje hrát pasivní míčky jako bloky, čopy a dobře umístěné vrácení míče, které přímo dostane vašeho soupeře pod tlak. Pečlivě vybrané dřevěné vrstvy zajišťují potřebný pocit, který z něj činí nadprůměrné allroundové dřevo. Kromě vynikajících kontrolních hodnot nabízí toto dřevo také dostatečné tempo pro vlastní útočnou hru.</p>"
"GEWO Holz Zoom Balance All+  gerade","<h2>GEWO Zoom Balance ALL kombinuje tři vysoce kvalitní dřevěné dýhy Limba, Ayous a Koto.</h2> <p style=""padding-top:20px;"">Ve spojení s vnitřními vrstvami Koto a středovou dýhou Ayous nabízí vynikající kombinaci rovnováhy a herního pocitu („Impuls gumy“). Dřevěné vrstvy zajišťují potřebný sweet-spot, odpovídající ohybovou pevnost a zpětnou vazbu síly, která je v moderním stolním tenise nezbytná. Perfektně přizpůsobené hodnoty rychlosti a kontroly pro všestranné dřevo umožňují rychle přecházet z pasivní na aktivní hru a naopak během výměny. Unikátní zpětná vazba od míčku („Power Feedback“) usnadňuje kontrolu nad hrou. Umožňuje zahrávat pasivní údery jako bloky, čopy a dobře umístěné protiútoky, které přímo vyvíjejí tlak na soupeře. Pečlivě vybrané dřevěné vrstvy zajišťují potřebný pocit, díky kterému se jedná o nadprůměrné všestranné dřevo. Kromě vynikajících kontrolních hodnot nabízí toto dřevo také dostatečné rezervy rychlosti pro vlastní útočnou hru.</p>"
"GEWO Holz Zoom Balance All+  konkav","<h2>GEWO Zoom Balance ALL kombinuje tři vysoce kvalitní dřevěné dýhy Limba, Ayous a Koto.</h2> <p style=""padding-top:20px;"">Ve spojení s vnitřními vrstvami Koto a středovou dýhou Ayous nabízí vynikající kombinaci rovnováhy a pocitu ze hry („Rubber Impuls“). Dřevěné vrstvy zajišťují potřebný sweet spot, odpovídající pevnost ohybu a příslušnou zpětnou vazbu (Power Feedback), které jsou v moderním stolním tenisu nezbytné. Dokonale vyvážené hodnoty rychlosti a kontroly, přizpůsobené pro všestranné dřevo, umožňují během výměny rychlé přechody z pasivní na aktivní hru a naopak. Unikátní zpětná vazba míčku („Power Feedback“) usnadňuje kontrolu nad hrou. Umožňuje pasivní údery jako bloky, čopy a dobře umístěné protiútoky, které okamžitě dostanou soupeře pod tlak. Pečlivě vybrané dřevěné vrstvy zajišťují potřebný cit, díky kterému se jedná o nadprůměrné všestranné dřevo. Vedle vynikajících kontrolních hodnot nabízí toto dřevo také dostatečné rezervy rychlosti pro vlastní útočnou hru.</p>"
"GEWO Holz Zoom Balance All+  konkav small","<h2>GEWO Zoom Balance ALL kombinuje tři vysoce kvalitní dýhy Limba, Ayous a Koto.</h2> <p style=""padding-top:20px;"">V kombinaci s vnitřními vrstvami Koto a středovou dýhou Ayous nabízí vynikající kombinaci rovnováhy a citu míče („Impuls gumy“). Dřevěné vrstvy zajišťují potřebný sweet spot, odpovídající pružnost a zpětnou vazbu, které jsou v moderním stolním tenise nezbytné. Perfektně přizpůsobené hodnoty rychlosti a kontroly pro všestranné dřevo umožňují rychlé přepínání z pasivního na aktivní ve výměně a naopak. Jedinečná zpětná vazba míče („Power Feedback“) usnadňuje kontrolu nad hrou. Umožňuje pasivní údery jako bloky, čopy a dobře umístěné protiúdery, které přímo zatlačí vašeho soupeře pod tlak. Pečlivě vybrané dřevěné vrstvy zajišťují potřebný cit, který činí z tohoto dřeva nadprůměrné všestranné vybavení. Kromě vynikajících hodnot kontroly dřevo také nabízí dostatečné zásoby rychlosti pro vlastní útočnou hru.</p>"
"GEWO Holz Zoom Pro Light Off-  konkav small","<h2>Stejné složení jako u ""velkého bratra"" GEWO Zoom Pro OFF-, avšak s kratší, užší rukojetí a přizpůsobenou pálkou.</h2> <p style=""padding-top:20px;"">Stručně řečeno: Ideální dřevo pro děti a mládež, které již umí hrát s určitou technikou. Zoom Pro se hraje velmi lehce a variabilně. Nikdy však nezapomíná na důležitost bezpečnosti a flexibility. Při topspinovém úderu Zoom Pro rozvíjí vysokou rychlost a je přitom velmi přesný a kontrolovaný.</p>"
"GEWO Holz Zoom Pro OFF-  anatomisch","<h2>Zoom Pro - nejjednodušší způsob, jak zlepšit svou hru.</h2> <p style=""padding-top:20px;"">Středně měkké jádro a tvrdší povrch. Díky speciálnímu lepení se energie v této pálce uvolňuje postupně a kontinuálně. Zoom Pro je velmi snadné na hraní a nabízí vynikající rovnováhu mezi rychlostí, citem a hmotností. Hraje se s ním velmi variabilně a je vhodný pro všechny ofenzivní herní styly. Od agresivních topspinových hráčů z poloviny vzdálenosti až po blokující a kontrující hráče u stolu. Tato pálka umí vybudovat přesnost a tlak v útočné hře. Nikdy však nezapomíná na důležitost jistoty a flexibility, stejně jako nepřekonatelný pocit v pasivní hře. Při topspinovém úderu Zoom Pro vyvíjí velkou rychlost a zároveň je nesmírně přesný a kontrolovaný. Jemně vyladěné 5vrstvé dýhy zajišťují vynikající dobu kontaktu s míčkem a zaručují zcela nový herní zážitek. Zoom Pro OFF- je špičková pálka v této kategorii rychlosti a první volba, pokud hledáte kvalitní pálku. Tato moderní pálka má své příznivce ve všech výkonnostních třídách.</p>"
"GEWO Holz Zoom Pro OFF-  gerade","<h2>Zoom Pro - nejjednodušší způsob, jak zlepšit svou hru.</h2> <p style=""padding-top:20px;"">Středně měkké jádro a tvrdší vrchní vrstva. Díky speciálnímu lepení je energie u této pálky uvolňována postupně a plynule. Zoom Pro je velmi snadné na hraní a nabízí vynikající rovnováhu mezi rychlostí, citem a váhou. Hraje se s ním velmi variabilně a je vhodné pro všechny ofenzivní herní styly. Od agresivního topspinového hráče z poloviny hřiště až po obranné a kontrasměrové hráče u stolu. Tato pálka umí docílit přesnosti a tlaku v útočné hře. Nikdy však nezapomíná na důležitost jistoty a flexibility, stejně jako na nepřekonatelný pocit při pasivní hře. Při topspinovém úderu vyvíjí Zoom Pro mnoho rychlosti a je přitom mimořádně přesné a kontrolované. Pečlivě sladěné 5-vrstvé dýhy zajišťují vynikající dobu kontaktu s míčkem a garantují zcela nový zážitek ze hry. Zoom Pro OFF- je špičková pálka v této rychlostní kategorii a první volba, pokud hledáte dřevo vysoké kvality. Tato moderní pálka má své příznivce ve všech výkonnostních třídách.</p>"
"GEWO Holz Zoom Pro OFF-  konkav","<p style=""padding-top:20px;"">Středně měkké jádro a tvrdší vnější dýhy. Díky speciálnímu lepení se energie uvolňuje postupně a kontinuálně. Zoom Pro se velmi snadno hraje a poskytuje vám velmi dobrý poměr mezi rychlostí, citem a váhou. Hraje velmi variabilně a je vhodný pro všechny ofenzivní herní systémy. Od agresivních hráčů s topspinem přes hru na poloviční vzdálenost až po blokování a kontra u stolu. Dřevo poskytuje preciznost a tlak v ofenzivní hře. Nikdy nezapomíná na důležitost kontroly a flexibility a nabízí nepřekonatelný pocit v pasivní hře. Zoom Pro vyvíjí hodně rychlosti a je velmi přesný a kontrolovaný. Jemně doladěné 5-vrstvé dýhy poskytují vynikající kontakt s míčem a zcela nový herní zážitek. Zoom Pro je top dřevo v této rychlostní třídě a je první volbou, když hledáte vysoce kvalitní dřevo. Toto moderní dřevo má své příznivce mezi hráči všech úrovní.</p><p style=""padding-top:20px;"">Středně měkké jádro a tvrdší vnější dýhy. Díky speciálnímu lepení se energie uvolňuje postupně a kontinuálně. Zoom Pro se velmi snadno hraje a poskytuje vám velmi dobrý poměr mezi rychlostí, citem a váhou. Hraje velmi variabilně a je vhodný pro všechny ofenzivní herní systémy. Od agresivních hráčů s topspinem přes hru na poloviční vzdálenost až po blokování a kontra u stolu. Dřevo poskytuje preciznost a tlak v ofenzivní hře. Nikdy nezapomíná na důležitost kontroly a flexibility a nabízí nepřekonatelný pocit v pasivní hře. Zoom Pro vyvíjí hodně rychlosti a je velmi přesný a kontrolovaný. Jemně doladěné 5-vrstvé dýhy poskytují vynikající kontakt s míčem a zcela nový herní zážitek. Zoom Pro je top dřevo v této rychlostní třídě a je první volbou, když hledáte vysoce kvalitní dřevo. Toto moderní dřevo má své příznivce mezi hráči všech úrovní.</p></div>"
"GEWO Holz Zoom Pro OFF-  penholder","<h2>Zoom Pro - nejjednodušší způsob, jak zlepšit svou hru.</h2> <p style=""padding-top:20px;"">Středně měkké jádro a tvrdší povrch. Díky speciálnímu lepení se energie v této pálce uvolňuje postupně a kontinuálně. Zoom Pro je velmi snadné hrát a nabízí vynikající rovnováhu mezi rychlostí, citem a hmotností. Je velmi variabilní a vhodné pro všechny útočné herní systémy. Od agresivního topspinového hráče z polodistance až po blokové a kontraspecifické hráče u stolu. Tato pálka umí vytvořit přesnost a tlak v útočné hře. Nikdy však neopomíjí důležitost bezpečnosti a flexibility, stejně jako nepřekonatelný pocit při pasivní hře. Při topspin úderu Zoom Pro vyvine spoustu rychlosti a zároveň je velmi přesné a kontrolované. Jemně vyladěné 5-vrstvé dýhy zajišťují vynikající kontaktní čas s míčkem a garantují zcela nový herní zážitek. Zoom Pro OFF- je špičková pálka v této rychlostní kategorii a první volba, pokud hledáte vysoce kvalitní pálku. Tato moderní pálka má své příznivce ve všech výkonnostních třídách.</p>"
"GEWO Holzversiegelung clean Stick 25 g","<h2>GEWO Dřevěný lak clean Stick 25 g</h2> <p style=""padding-top:20px;"">Lak na dřevo na vodní bázi. Praktická ochrana pro vaši pálku. se štětcovým aplikátorem.</p>"
"GEWO Hoodie Cervo anthrazit/orange M","<h2>GEWO Mikina Cervo</h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny na bocích.</p> <p style=""padding-top:5px;"">Vysoký komfort nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo anthrazit/orange S","<h2>Mikina GEWO Cervo</h2> <p style=""padding-top:10px;"">Mikina se zipem a dvěma kapsami, které jsou umístěny po stranách.</p> <p style=""padding-top:5px;"">Vysoký komfort při nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo anthrazit/orange XS","<h2>GEWO Mikina Cervo </h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny na bocích.</p> <p style=""padding-top:5px;"">Vysoký komfort při nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo anthrazit/orange XXS","<h2>GEWO Mikina Cervo</h2> <p style=""padding-top:10px;"">Mikina se zipem a dvěma kapsami, které jsou umístěny na bocích.</p> <p style=""padding-top:5px;"">Vysoký komfort při nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo anthrazit/orange XXXS","<h2>GEWO Mikina Cervo</h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny po stranách.</p> <p style=""padding-top:5px;"">Vysoký komfort při nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo schwarz/rot S","<h2>GEWO Mikina Cervo</h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny po stranách.</p> <p style=""padding-top:5px;"">Vysoký komfort nošení.</p> <p style=""padding-top:5px;"">Vyšitý nápis ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo schwarz/rot XS","<h2>GEWO Mikina Cervo</h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny po stranách.</p> <p style=""padding-top:5px;"">Vysoké pohodlí při nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo schwarz/rot XXS","<h2>GEWO Mikina Cervo</h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny na boku.</p> <p style=""padding-top:5px;"">Vysoký komfort při nošení.</p> <p style=""padding-top:5px;"">Výšivka ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Cervo schwarz/rot XXXS","<h2>Mikina GEWO Cervo</h2> <p style=""padding-top:10px;"">Mikina na zip se dvěma kapsami, které jsou umístěny na bocích.</p> <p style=""padding-top:5px;"">Vysoký komfort při nošení.</p> <p style=""padding-top:5px;"">Vyšitý nápis ""GEWO"" na levé straně.</p> <p style=""padding-top:5px;"">70% bavlna, 30% polyester</p>"
"GEWO Hoodie Corvo grau melange/schwarz S","<h2>GEWO Mikina Corvo</h2> <p style=""padding-top:20px;"">GEWO Mikina Corvo je stylová volnočasová a tréninková bunda z pružného Poly Fleece funkčního materiálu pro optimální pohodlí při nošení. Je dokonalým společníkem pro tvůj zápas, navíc se díky volnému střihu skvěle nosí přes tvůj tréninkový outfit. Materiál: 100% polyester (Poly-Fleece, 3065 WR).</p>"
"GEWO Hoodie Corvo grau melange/schwarz XS","<h2>GEWO Mikina Corvo</h2> <p style=""padding-top:20px;"">GEWO Mikina Corvo je módní volnočasová a tréninková bunda z pružného funkčního materiálu Poly Fleece pro optimální pohodlí při nošení. Je to ideální společník pro tvé utkání, navíc se díky volnému střihu skvěle nosí přes tvůj tréninkový oděv. Materiál: 100% polyester (Poly-Fleece, 3065 WR).</p>"
"GEWO Hoodie Corvo grau melange/schwarz XXS","<h2>GEWO Mikina Corvo</h2> <p style=""padding-top:20px;"">GEWO Mikina Corvo je módní volnočasová a tréninková bunda z pružného poly fleece funkčního materiálu pro optimální pohodlí při nošení. Je to perfektní společník pro tvé zápasy, navíc se díky volnému střihu skvěle nosí přes tvůj tréninkový outfit. Materiál: 100% polyester (Poly-Fleece, 3065 WR).</p>"
"GEWO Hoodie Corvo grau melange/schwarz XXXL","<h2>GEWO Mikina Corvo</h2> <p style=""padding-top:20px;"">GEWO Mikina Corvo je moderní volnočasová a tréninková bunda z pružného poly fleece funkčního materiálu pro optimální pohodlí při nošení. Je dokonalým společníkem pro tvůj turnaj, navíc ji lze díky volnému střihu skvěle nosit přes tvůj tréninkový outfit. Materiál: 100% polyester (Poly-Fleece, 3065 WR).</p>"
